SA2_CODE21,SA2_NAME21,burden_tier_rel,burden_tier_abs,shap_feature,shap_value,feature_label,abs_shap_value,tier_order_rel,tier_order_abs
402041043,Parafield Gardens,Moderate,Low,shap_irsad_score,0.0258566910461559,IRSAD (Adv & Disadv),0.0258566910461559,3,4
402041044,Paralowie,Moderate,Low,shap_irsad_score,0.0125877998567578,IRSAD (Adv & Disadv),0.0125877998567578,3,4
402041046,Salisbury,High,Low,shap_irsad_score,-0.0115370185150535,IRSAD (Adv & Disadv),0.0115370185150535,2,4
402041047,Salisbury East,Moderate,Low,shap_irsad_score,0.0140883536995302,IRSAD (Adv & Disadv),0.0140883536995302,3,4
402041048,Salisbury North,Moderate,Low,shap_irsad_score,-0.0113578399047809,IRSAD (Adv & Disadv),0.0113578399047809,3,4
402041171,Mawson Lakes - Globe Derby Park,Low,Low,shap_irsad_score,-0.0820804123311216,IRSAD (Adv & Disadv),0.0820804123311216,4,4
402041172,Pooraka - Cavan,Moderate,Low,shap_irsad_score,0.0048894672456308,IRSAD (Adv & Disadv),0.0048894672456308,3,4
402051049,Golden Grove,Moderate,Low,shap_irsad_score,-0.0781864270071172,IRSAD (Adv & Disadv),0.0781864270071172,3,4
402051050,Greenwith,Low,Low,shap_irsad_score,-0.068706334129233,IRSAD (Adv & Disadv),0.068706334129233,4,4
402051051,Highbury - Dernancourt,Low,Low,shap_irsad_score,-0.0702267717225214,IRSAD (Adv & Disadv),0.0702267717225214,4,4
402051052,Hope Valley - Modbury,Moderate,Low,shap_irsad_score,-0.006142673004187,IRSAD (Adv & Disadv),0.006142673004187,3,4
402051053,Modbury Heights,Moderate,Low,shap_irsad_score,-0.0630513031700973,IRSAD (Adv & Disadv),0.0630513031700973,3,4
402051054,Redwood Park,Low,Low,shap_irsad_score,-0.0581517217121638,IRSAD (Adv & Disadv),0.0581517217121638,4,4
402051055,St Agnes - Ridgehaven,Moderate,Low,shap_irsad_score,-0.0726525251916566,IRSAD (Adv & Disadv),0.0726525251916566,3,4
403011056,Brighton (SA),Moderate,Low,shap_irsad_score,-0.0581188704322045,IRSAD (Adv & Disadv),0.0581188704322045,3,4
403011057,Glenelg (SA),Moderate,Low,shap_irsad_score,-0.0610513379032879,IRSAD (Adv & Disadv),0.0610513379032879,3,4
403021058,Edwardstown,Moderate,Low,shap_irsad_score,-0.0581136518935654,IRSAD (Adv & Disadv),0.0581136518935654,3,4
403021059,Hallett Cove,Low,Low,shap_irsad_score,-0.0668132061444848,IRSAD (Adv & Disadv),0.0668132061444848,4,4
403021060,Marino - Seaview Downs,Low,Low,shap_irsad_score,-0.0721563670285429,IRSAD (Adv & Disadv),0.0721563670285429,4,4
403021061,Mitchell Park,Moderate,Low,shap_irsad_score,-0.027725140640702,IRSAD (Adv & Disadv),0.027725140640702,3,4
403021062,Morphettville,Moderate,Low,shap_irsad_score,-0.069708073269428,IRSAD (Adv & Disadv),0.069708073269428,3,4
403021063,Sheidow Park - Trott Park,Low,Low,shap_irsad_score,-0.0691115209195857,IRSAD (Adv & Disadv),0.0691115209195857,4,4
403021064,Warradale,Moderate,Low,shap_irsad_score,-0.0398032996798077,IRSAD (Adv & Disadv),0.0398032996798077,3,4
403031065,Belair,Low,Low,shap_irsad_score,-0.0754627635086204,IRSAD (Adv & Disadv),0.0754627635086204,4,4
403031066,Bellevue Heights,Low,Low,shap_irsad_score,-0.0720153082275966,IRSAD (Adv & Disadv),0.0720153082275966,4,4
403031067,Blackwood,Low,Low,shap_irsad_score,-0.0667912258265355,IRSAD (Adv & Disadv),0.0667912258265355,4,4
403031068,Colonel Light Gardens,Low,Low,shap_irsad_score,-0.0583507992387548,IRSAD (Adv & Disadv),0.0583507992387548,4,4
403031069,Mitcham (SA),Low,Low,shap_irsad_score,-0.0620440394397577,IRSAD (Adv & Disadv),0.0620440394397577,4,4
403031070,Panorama,Moderate,Low,shap_irsad_score,-0.0740794937374528,IRSAD (Adv & Disadv),0.0740794937374528,3,4
403041071,Aberfoyle Park,Low,Low,shap_irsad_score,-0.0647787689634632,IRSAD (Adv & Disadv),0.0647787689634632,4,4
403041072,Aldinga,Moderate,Low,shap_irsad_score,-0.045426902237261,IRSAD (Adv & Disadv),0.045426902237261,3,4
403041073,Christie Downs,High,Low,shap_irsad_score,0.0435595100967114,IRSAD (Adv & Disadv),0.0435595100967114,2,4
403041074,Christies Beach,Moderate,Low,shap_irsad_score,0.0173838701885338,IRSAD (Adv & Disadv),0.0173838701885338,3,4
403041075,Clarendon,Low,Low,shap_irsad_score,-0.0730218688640324,IRSAD (Adv & Disadv),0.0730218688640324,4,4
403041076,Coromandel Valley,Low,Low,shap_irsad_score,-0.0681408178502308,IRSAD (Adv & Disadv),0.0681408178502308,4,4
403041077,Flagstaff Hill,Low,Low,shap_irsad_score,-0.0705190398143465,IRSAD (Adv & Disadv),0.0705190398143465,4,4
403041078,Hackham - Onkaparinga Hills,Moderate,Low,shap_irsad_score,-0.007572191262526,IRSAD (Adv & Disadv),0.007572191262526,3,4
403041079,Hackham West - Huntfield Heights,High,Low,shap_irsad_score,-0.0112443234410798,IRSAD (Adv & Disadv),0.0112443234410798,2,4
403041080,Happy Valley,Moderate,Low,shap_irsad_score,-0.0695795820179254,IRSAD (Adv & Disadv),0.0695795820179254,3,4
403041081,Happy Valley Reservoir,Moderate,Low,shap_irsad_score,-0.0155132618699351,IRSAD (Adv & Disadv),0.0155132618699351,3,4
403041082,Lonsdale,Critical,Moderate,shap_irsad_score,0.0187253322245562,IRSAD (Adv & Disadv),0.0187253322245562,1,3
403041083,McLaren Vale,Moderate,Low,shap_irsad_score,-0.0726395172100839,IRSAD (Adv & Disadv),0.0726395172100839,3,4
403041084,Morphett Vale - East,Moderate,Low,shap_irsad_score,0.0043547338230665,IRSAD (Adv & Disadv),0.0043547338230665,3,4
403041085,Morphett Vale - West,Moderate,Low,shap_irsad_score,0.0235668842280595,IRSAD (Adv & Disadv),0.0235668842280595,3,4
403041086,Reynella,Moderate,Low,shap_irsad_score,-0.0537419703785353,IRSAD (Adv & Disadv),0.0537419703785353,3,4
403041088,Willunga,Low,Low,shap_irsad_score,-0.0738164719116468,IRSAD (Adv & Disadv),0.0738164719116468,4,4
403041089,Woodcroft,Moderate,Low,shap_irsad_score,-0.067490975752994,IRSAD (Adv & Disadv),0.067490975752994,3,4
403041177,Seaford - Seaford Meadows,Moderate,Low,shap_irsad_score,-0.0457404713497775,IRSAD (Adv & Disadv),0.0457404713497775,3,4
403041178,Seaford Rise - Moana,Moderate,Low,shap_irsad_score,-0.0283247382647352,IRSAD (Adv & Disadv),0.0283247382647352,3,4
404011090,Beverley,Moderate,Low,shap_irsad_score,-0.0692464774181172,IRSAD (Adv & Disadv),0.0692464774181172,3,4
404011091,Flinders Park,Moderate,Low,shap_irsad_score,-0.0628875457223161,IRSAD (Adv & Disadv),0.0628875457223161,3,4
404011092,Henley Beach,Low,Low,shap_irsad_score,-0.0577791272125571,IRSAD (Adv & Disadv),0.0577791272125571,4,4
404011093,Hindmarsh - Brompton,Moderate,Low,shap_irsad_score,-0.0687661253883246,IRSAD (Adv & Disadv),0.0687661253883246,3,4
404011094,Royal Park - Hendon - Albert Park,Moderate,Low,shap_irsad_score,-0.0567233514022954,IRSAD (Adv & Disadv),0.0567233514022954,3,4
404011095,Seaton - Grange,Moderate,Low,shap_irsad_score,-0.0613037086298374,IRSAD (Adv & Disadv),0.0613037086298374,3,4
404011096,West Lakes,Moderate,Low,shap_irsad_score,-0.071145528895009,IRSAD (Adv & Disadv),0.071145528895009,3,4
404011097,Woodville - Cheltenham,Moderate,Low,shap_irsad_score,-0.0293134778372026,IRSAD (Adv & Disadv),0.0293134778372026,3,4
404021099,Largs Bay - Semaphore,Moderate,Low,shap_irsad_score,-0.0703009376902363,IRSAD (Adv & Disadv),0.0703009376902363,3,4
404021100,North Haven,Moderate,Low,shap_irsad_score,-0.0521082085279993,IRSAD (Adv & Disadv),0.0521082085279993,3,4
404021101,Port Adelaide,Moderate,Low,shap_irsad_score,0.0067675741227251,IRSAD (Adv & Disadv),0.0067675741227251,3,4
404021102,The Parks,Moderate,Low,shap_irsad_score,0.0269776861273341,IRSAD (Adv & Disadv),0.0269776861273341,3,4
404021103,Torrens Island,Critical,Moderate,shap_irsad_score,-0.0031475655755759,IRSAD (Adv & Disadv),0.0031475655755759,1,3
404031105,Fulham,Low,Low,shap_irsad_score,-0.0653240297565771,IRSAD (Adv & Disadv),0.0653240297565771,4,4
404031106,Lockleys,Moderate,Low,shap_irsad_score,-0.0786580498158401,IRSAD (Adv & Disadv),0.0786580498158401,3,4
404031107,Plympton,Moderate,Low,shap_irsad_score,-0.0784748522537793,IRSAD (Adv & Disadv),0.0784748522537793,3,4
404031108,Richmond (SA),Moderate,Low,shap_irsad_score,-0.0782998719026388,IRSAD (Adv & Disadv),0.0782998719026388,3,4
404031109,West Beach,Low,Low,shap_irsad_score,-0.0657442150674747,IRSAD (Adv & Disadv),0.0657442150674747,4,4
405011110,Barossa - Angaston,Moderate,Low,shap_irsad_score,-0.064555737780316,IRSAD (Adv & Disadv),0.064555737780316,3,4
405011111,Light,Moderate,Low,shap_irsad_score,-0.0514719838429137,IRSAD (Adv & Disadv),0.0514719838429137,3,4
405011112,Lyndoch,Moderate,Low,shap_irsad_score,-0.0788431724057551,IRSAD (Adv & Disadv),0.0788431724057551,3,4
405011113,Mallala,Moderate,Low,shap_irsad_score,0.0294066024946497,IRSAD (Adv & Disadv),0.0294066024946497,3,4
405011114,Nuriootpa,Moderate,Low,shap_irsad_score,-0.0731073759622316,IRSAD (Adv & Disadv),0.0731073759622316,3,4
405011115,Tanunda,Moderate,Low,shap_irsad_score,-0.0848552430802046,IRSAD (Adv & Disadv),0.0848552430802046,3,4
405021116,Clare,Moderate,Low,shap_irsad_score,-0.0745553797256554,IRSAD (Adv & Disadv),0.0745553797256554,3,4
405021117,Gilbert Valley,High,Low,shap_irsad_score,-0.0585063274162919,IRSAD (Adv & Disadv),0.0585063274162919,2,4
405021118,Goyder,Critical,Moderate,shap_irsad_score,0.112889836327507,IRSAD (Adv & Disadv),0.112889836327507,1,3
405021119,Wakefield - Barunga West,High,Moderate,shap_irsad_score,0.0198690178753608,IRSAD (Adv & Disadv),0.0198690178753608,2,3
405031120,Jamestown,High,Low,shap_irsad_score,-0.0849821123366262,IRSAD (Adv & Disadv),0.0849821123366262,2,4
405031121,Peterborough - Mount Remarkable,Critical,Moderate,shap_irsad_score,0.1210043770479588,IRSAD (Adv & Disadv),0.1210043770479588,1,3
405031122,Port Pirie,Critical,Moderate,shap_irsad_score,0.1223280861585095,IRSAD (Adv & Disadv),0.1223280861585095,1,3
405031123,Port Pirie Surrounds,High,Low,shap_irsad_score,-0.0800842762843027,IRSAD (Adv & Disadv),0.0800842762843027,2,4
405041124,Kadina,High,Low,shap_irsad_score,0.021389498825262,IRSAD (Adv & Disadv),0.021389498825262,2,4
405041125,Moonta,Critical,Moderate,shap_irsad_score,0.1073452633475497,IRSAD (Adv & Disadv),0.1073452633475497,1,3
405041126,Wallaroo,Critical,Moderate,shap_irsad_score,0.1345607030858537,IRSAD (Adv & Disadv),0.1345607030858537,1,3
405041127,Yorke Peninsula - North,Critical,Moderate,shap_irsad_score,0.1007074243506838,IRSAD (Adv & Disadv),0.1007074243506838,1,3
405041128,Yorke Peninsula - South,Critical,Moderate,shap_irsad_score,0.1136533894014695,IRSAD (Adv & Disadv),0.1136533894014695,1,3
406011129,Ceduna,Moderate,Low,shap_irsad_score,-0.0372441269559295,IRSAD (Adv & Disadv),0.0372441269559295,3,4
406011130,Eyre Peninsula,Moderate,Low,shap_irsad_score,-0.0667348252352898,IRSAD (Adv & Disadv),0.0667348252352898,3,4
406011131,Kimba - Cleve - Franklin Harbour,High,Low,shap_irsad_score,-0.0792908740446909,IRSAD (Adv & Disadv),0.0792908740446909,2,4
406011132,Le Hunte - Elliston,High,Low,shap_irsad_score,-0.0259850492034389,IRSAD (Adv & Disadv),0.0259850492034389,2,4
406011133,Port Lincoln,Moderate,Low,shap_irsad_score,-0.0473671124662253,IRSAD (Adv & Disadv),0.0473671124662253,3,4
406011134,West Coast (SA),High,Low,shap_irsad_score,-0.0975211445165199,IRSAD (Adv & Disadv),0.0975211445165199,2,4
406011135,Western,Moderate,Low,shap_irsad_score,0.0577993512957209,IRSAD (Adv & Disadv),0.0577993512957209,3,4
406011136,Whyalla,High,Low,shap_irsad_score,0.0399779063108742,IRSAD (Adv & Disadv),0.0399779063108742,2,4
406021138,APY Lands,High,Low,shap_irsad_score,0.0963255321898201,IRSAD (Adv & Disadv),0.0963255321898201,2,4
406021140,Quorn - Lake Gilles,High,Moderate,shap_irsad_score,0.0566304247094502,IRSAD (Adv & Disadv),0.0566304247094502,2,3
406021141,Outback,High,Low,shap_irsad_score,-0.081317743210337,IRSAD (Adv & Disadv),0.081317743210337,2,4
406021142,Port Augusta,Moderate,Low,shap_irsad_score,0.0378899455998256,IRSAD (Adv & Disadv),0.0378899455998256,3,4
406021143,Roxby Downs,Low,Low,shap_irsad_score,-0.0886463490476367,IRSAD (Adv & Disadv),0.0886463490476367,4,4
407011144,Goolwa - Port Elliot,Critical,Moderate,shap_irsad_score,-0.0597113649427054,IRSAD (Adv & Disadv),0.0597113649427054,1,3
407011145,Kangaroo Island,High,Moderate,shap_irsad_score,-0.0859804224079976,IRSAD (Adv & Disadv),0.0859804224079976,2,3
407011146,Strathalbyn,Moderate,Low,shap_irsad_score,-0.0586757544286602,IRSAD (Adv & Disadv),0.0586757544286602,3,4
407011147,Strathalbyn Surrounds,Moderate,Low,shap_irsad_score,-0.0689075680830413,IRSAD (Adv & Disadv),0.0689075680830413,3,4
407011148,Victor Harbor,Critical,Moderate,shap_irsad_score,0.0823496571107163,IRSAD (Adv & Disadv),0.0823496571107163,1,3
407011149,Yankalilla,High,Moderate,shap_irsad_score,-0.0693306060729688,IRSAD (Adv & Disadv),0.0693306060729688,2,3
407021150,Grant,Moderate,Low,shap_irsad_score,-0.0719754034210014,IRSAD (Adv & Disadv),0.0719754034210014,3,4
407021151,Kingston - Robe,High,Low,shap_irsad_score,-0.07524779235253,IRSAD (Adv & Disadv),0.07524779235253,2,4
407021152,Millicent,Critical,Moderate,shap_irsad_score,0.1259303287980831,IRSAD (Adv & Disadv),0.1259303287980831,1,3
407021154,Naracoorte,Moderate,Low,shap_irsad_score,-0.0233276781027621,IRSAD (Adv & Disadv),0.0233276781027621,3,4
407021155,Naracoorte Surrounds,Moderate,Low,shap_irsad_score,-0.0765301168501296,IRSAD (Adv & Disadv),0.0765301168501296,3,4
407021156,Penola,Moderate,Low,shap_irsad_score,-0.02743406915738,IRSAD (Adv & Disadv),0.02743406915738,3,4
407021157,Tatiara,Moderate,Low,shap_irsad_score,-0.071918324805043,IRSAD (Adv & Disadv),0.071918324805043,3,4
407021158,Wattle Range,Moderate,Low,shap_irsad_score,-0.0703504076953357,IRSAD (Adv & Disadv),0.0703504076953357,3,4
407021173,Mount Gambier - East,Moderate,Low,shap_irsad_score,0.0055957815271376,IRSAD (Adv & Disadv),0.0055957815271376,3,4
407021174,Mount Gambier - West,High,Low,shap_irsad_score,0.0165330802145505,IRSAD (Adv & Disadv),0.0165330802145505,2,4
407031159,Barmera,High,Low,shap_irsad_score,0.0164209769580404,IRSAD (Adv & Disadv),0.0164209769580404,2,4
407031160,Berri,Critical,Moderate,shap_irsad_score,0.1343037059293355,IRSAD (Adv & Disadv),0.1343037059293355,1,3
407031161,Karoonda - Lameroo,High,Low,shap_irsad_score,-0.0727620821475595,IRSAD (Adv & Disadv),0.0727620821475595,2,4
407031162,Loxton,High,Low,shap_irsad_score,-0.0836980287832014,IRSAD (Adv & Disadv),0.0836980287832014,2,4
407031163,Loxton Surrounds,Moderate,Low,shap_irsad_score,-0.0593249953718427,IRSAD (Adv & Disadv),0.0593249953718427,3,4
407031164,Mannum,Critical,Moderate,shap_irsad_score,0.1058027778365929,IRSAD (Adv & Disadv),0.1058027778365929,1,3
407031165,Murray Bridge,High,Moderate,shap_irsad_score,0.0115708492373613,IRSAD (Adv & Disadv),0.0115708492373613,2,3
407031166,Murray Bridge Surrounds,Moderate,Low,shap_irsad_score,-0.0748274657572026,IRSAD (Adv & Disadv),0.0748274657572026,3,4
407031167,Renmark,Critical,Moderate,shap_irsad_score,0.1365638443287247,IRSAD (Adv & Disadv),0.1365638443287247,1,3
407031168,Renmark Surrounds,Moderate,Low,shap_irsad_score,-0.0765367015273384,IRSAD (Adv & Disadv),0.0765367015273384,3,4
407031169,The Coorong,High,Moderate,shap_irsad_score,0.0403253448261919,IRSAD (Adv & Disadv),0.0403253448261919,2,3
407031170,Waikerie,Critical,Moderate,shap_irsad_score,0.1162086853955765,IRSAD (Adv & Disadv),0.1162086853955765,1,3
401011001,Adelaide,Moderate,Low,shap_ier_score,0.0168025979994883,IER (Econ Resources),0.0168025979994883,3,4
401011002,North Adelaide,Low,Low,shap_ier_score,0.0090586320000595,IER (Econ Resources),0.0090586320000595,4,4
401021003,Adelaide Hills,Low,Low,shap_ier_score,-0.0682611139069248,IER (Econ Resources),0.0682611139069248,4,4
401021004,Aldgate - Stirling,Low,Low,shap_ier_score,-0.0569580688674633,IER (Econ Resources),0.0569580688674633,4,4
401021005,Hahndorf - Echunga,Low,Low,shap_ier_score,-0.0725316470892782,IER (Econ Resources),0.0725316470892782,4,4
401021006,Lobethal - Woodside,Moderate,Low,shap_ier_score,-0.0693866757847108,IER (Econ Resources),0.0693866757847108,3,4
401021007,Mount Barker,Moderate,Low,shap_ier_score,-0.0608105597247965,IER (Econ Resources),0.0608105597247965,3,4
401021008,Mount Barker Surrounds,Low,Low,shap_ier_score,-0.0728454041170205,IER (Econ Resources),0.0728454041170205,4,4
401021009,Nairne,Low,Low,shap_ier_score,-0.0778335142396998,IER (Econ Resources),0.0778335142396998,4,4
401021010,Uraidla - Summertown,Low,Low,shap_ier_score,-0.0673707289838166,IER (Econ Resources),0.0673707289838166,4,4
401031011,Burnside - Wattle Park,Low,Low,shap_ier_score,-0.0525209068768172,IER (Econ Resources),0.0525209068768172,4,4
401031012,Beaumont - Glen Osmond,Low,Low,shap_ier_score,-0.0669657479679982,IER (Econ Resources),0.0669657479679982,4,4
401031013,Toorak Gardens,Low,Low,shap_ier_score,-0.0470942070010271,IER (Econ Resources),0.0470942070010271,4,4
401041014,Athelstone,Low,Low,shap_ier_score,-0.05972309494207,IER (Econ Resources),0.05972309494207,4,4
401041015,Paradise - Newton,Moderate,Low,shap_ier_score,0.0123885777041847,IER (Econ Resources),0.0123885777041847,3,4
401041016,Rostrevor - Magill,Moderate,Low,shap_ier_score,-0.0237451088825888,IER (Econ Resources),0.0237451088825888,3,4
401051017,Norwood (SA),Moderate,Low,shap_ier_score,0.0039378438312492,IER (Econ Resources),0.0039378438312492,3,4
401051018,Payneham - Felixstow,Moderate,Low,shap_ier_score,0.0107190087829544,IER (Econ Resources),0.0107190087829544,3,4
401051019,St Peters - Marden,Low,Low,shap_ier_score,-0.0471276912935243,IER (Econ Resources),0.0471276912935243,4,4
401061020,Nailsworth - Broadview,Low,Low,shap_ier_score,-0.0516004053141362,IER (Econ Resources),0.0516004053141362,4,4
401061021,Prospect,Low,Low,shap_ier_score,-0.0419327959270192,IER (Econ Resources),0.0419327959270192,4,4
401061022,Walkerville,Low,Low,shap_ier_score,-0.0591113268912018,IER (Econ Resources),0.0591113268912018,4,4
401071023,Goodwood - Millswood,Low,Low,shap_ier_score,-0.0452981558426958,IER (Econ Resources),0.0452981558426958,4,4
401071024,Unley - Parkside,Low,Low,shap_ier_score,-0.0455588196586003,IER (Econ Resources),0.0455588196586003,4,4
402011025,Gawler - North,Low,Low,shap_ier_score,-0.0997073173187657,IER (Econ Resources),0.0997073173187657,4,4
402011026,Gawler - South,Moderate,Low,shap_ier_score,0.0024594993644627,IER (Econ Resources),0.0024594993644627,3,4
402011027,Lewiston - Two Wells,Low,Low,shap_ier_score,-0.1258615571990238,IER (Econ Resources),0.1258615571990238,4,4
402021028,Craigmore - Blakeview,Moderate,Low,shap_ier_score,-0.0568539899855336,IER (Econ Resources),0.0568539899855336,3,4
402021029,Davoren Park,Moderate,Low,shap_ier_score,0.0315188754767956,IER (Econ Resources),0.0315188754767956,3,4
402021030,Elizabeth,Critical,Moderate,shap_ier_score,0.0973452686218612,IER (Econ Resources),0.0973452686218612,1,3
402021031,Elizabeth East,Moderate,Low,shap_ier_score,-0.0053609206838499,IER (Econ Resources),0.0053609206838499,3,4
402021032,Munno Para West - Angle Vale,Moderate,Low,shap_ier_score,-0.0682290166204547,IER (Econ Resources),0.0682290166204547,3,4
402021033,One Tree Hill,Low,Low,shap_ier_score,-0.0729106006935926,IER (Econ Resources),0.0729106006935926,4,4
402021034,Smithfield - Elizabeth North,High,Moderate,shap_ier_score,0.0707491387488308,IER (Econ Resources),0.0707491387488308,2,3
402021035,Virginia - Waterloo Corner,Moderate,Low,shap_ier_score,-0.1378135788349372,IER (Econ Resources),0.1378135788349372,3,4
402031036,Enfield - Blair Athol,Moderate,Low,shap_ier_score,-0.0191372239937364,IER (Econ Resources),0.0191372239937364,3,4
402031038,Windsor Gardens,Moderate,Low,shap_ier_score,0.0026431697515337,IER (Econ Resources),0.0026431697515337,3,4
402031175,Northgate - Northfield,Low,Low,shap_ier_score,0.0028408791825108,IER (Econ Resources),0.0028408791825108,4,4
402031176,Valley View - Gilles Plains,Moderate,Low,shap_ier_score,-0.0014653451026903,IER (Econ Resources),0.0014653451026903,3,4
402041040,Ingle Farm,Moderate,Low,shap_ier_score,-0.0031385369434501,IER (Econ Resources),0.0031385369434501,3,4
402041041,Para Hills,Moderate,Low,shap_ier_score,1.9825551975457143e-05,IER (Econ Resources),1.9825551975457143e-05,3,4
402041043,Parafield Gardens,Moderate,Low,shap_ier_score,-0.0002993333717964,IER (Econ Resources),0.0002993333717964,3,4
402041044,Paralowie,Moderate,Low,shap_ier_score,0.0002470153387589,IER (Econ Resources),0.0002470153387589,3,4
402041046,Salisbury,High,Low,shap_ier_score,0.0270224939365248,IER (Econ Resources),0.0270224939365248,2,4
402041047,Salisbury East,Moderate,Low,shap_ier_score,-0.0126356962782824,IER (Econ Resources),0.0126356962782824,3,4
402041048,Salisbury North,Moderate,Low,shap_ier_score,-0.0123230781978162,IER (Econ Resources),0.0123230781978162,3,4
402041171,Mawson Lakes - Globe Derby Park,Low,Low,shap_ier_score,-0.0450942814660413,IER (Econ Resources),0.0450942814660413,4,4
402041172,Pooraka - Cavan,Moderate,Low,shap_ier_score,-0.017878088079383,IER (Econ Resources),0.017878088079383,3,4
402051049,Golden Grove,Moderate,Low,shap_ier_score,-0.0723328996017055,IER (Econ Resources),0.0723328996017055,3,4
402051050,Greenwith,Low,Low,shap_ier_score,-0.065524677956992,IER (Econ Resources),0.065524677956992,4,4
402051051,Highbury - Dernancourt,Low,Low,shap_ier_score,-0.0637716363805578,IER (Econ Resources),0.0637716363805578,4,4
402051052,Hope Valley - Modbury,Moderate,Low,shap_ier_score,0.006606377367833,IER (Econ Resources),0.006606377367833,3,4
402051053,Modbury Heights,Moderate,Low,shap_ier_score,-0.0592708821402329,IER (Econ Resources),0.0592708821402329,3,4
402051054,Redwood Park,Low,Low,shap_ier_score,-0.0604489341790325,IER (Econ Resources),0.0604489341790325,4,4
402051055,St Agnes - Ridgehaven,Moderate,Low,shap_ier_score,-0.0744542468045855,IER (Econ Resources),0.0744542468045855,3,4
403011056,Brighton (SA),Moderate,Low,shap_ier_score,-0.0482433501195785,IER (Econ Resources),0.0482433501195785,3,4
403011057,Glenelg (SA),Moderate,Low,shap_ier_score,-0.0154355534431062,IER (Econ Resources),0.0154355534431062,3,4
403021058,Edwardstown,Moderate,Low,shap_ier_score,-0.0054971520692795,IER (Econ Resources),0.0054971520692795,3,4
403021059,Hallett Cove,Low,Low,shap_ier_score,-0.063183462404428,IER (Econ Resources),0.063183462404428,4,4
403021060,Marino - Seaview Downs,Low,Low,shap_ier_score,-0.0696042907095184,IER (Econ Resources),0.0696042907095184,4,4
403021061,Mitchell Park,Moderate,Low,shap_ier_score,-0.0146979619512145,IER (Econ Resources),0.0146979619512145,3,4
403021062,Morphettville,Moderate,Low,shap_ier_score,0.0047579144930004,IER (Econ Resources),0.0047579144930004,3,4
403021063,Sheidow Park - Trott Park,Low,Low,shap_ier_score,-0.0721645154231017,IER (Econ Resources),0.0721645154231017,4,4
403021064,Warradale,Moderate,Low,shap_ier_score,-0.0050501004990883,IER (Econ Resources),0.0050501004990883,3,4
403031065,Belair,Low,Low,shap_ier_score,-0.0699353567381346,IER (Econ Resources),0.0699353567381346,4,4
403031066,Bellevue Heights,Low,Low,shap_ier_score,-0.0694370764519583,IER (Econ Resources),0.0694370764519583,4,4
403031067,Blackwood,Low,Low,shap_ier_score,-0.060413331138165,IER (Econ Resources),0.060413331138165,4,4
403031068,Colonel Light Gardens,Low,Low,shap_ier_score,-0.0501117992355837,IER (Econ Resources),0.0501117992355837,4,4
403031069,Mitcham (SA),Low,Low,shap_ier_score,-0.0548017777251164,IER (Econ Resources),0.0548017777251164,4,4
403031070,Panorama,Moderate,Low,shap_ier_score,-0.0436139928756832,IER (Econ Resources),0.0436139928756832,3,4
403041071,Aberfoyle Park,Low,Low,shap_ier_score,-0.0648786080812829,IER (Econ Resources),0.0648786080812829,4,4
403041072,Aldinga,Moderate,Low,shap_ier_score,-0.0582737773770857,IER (Econ Resources),0.0582737773770857,3,4
403041073,Christie Downs,High,Low,shap_ier_score,0.0628476828511698,IER (Econ Resources),0.0628476828511698,2,4
403041074,Christies Beach,Moderate,Low,shap_ier_score,-0.0194304837619157,IER (Econ Resources),0.0194304837619157,3,4
403041075,Clarendon,Low,Low,shap_ier_score,-0.0719212930547625,IER (Econ Resources),0.0719212930547625,4,4
403041076,Coromandel Valley,Low,Low,shap_ier_score,-0.0633989747250464,IER (Econ Resources),0.0633989747250464,4,4
403041077,Flagstaff Hill,Low,Low,shap_ier_score,-0.0663862479199836,IER (Econ Resources),0.0663862479199836,4,4
403041078,Hackham - Onkaparinga Hills,Moderate,Low,shap_ier_score,-0.0859822725543889,IER (Econ Resources),0.0859822725543889,3,4
403041079,Hackham West - Huntfield Heights,High,Low,shap_ier_score,0.0008247906492451,IER (Econ Resources),0.0008247906492451,2,4
403041080,Happy Valley,Moderate,Low,shap_ier_score,-0.0700451525952759,IER (Econ Resources),0.0700451525952759,3,4
403041081,Happy Valley Reservoir,Moderate,Low,shap_ier_score,0.0093351297591496,IER (Econ Resources),0.0093351297591496,3,4
403041082,Lonsdale,Critical,Moderate,shap_ier_score,0.0310162090618539,IER (Econ Resources),0.0310162090618539,1,3
403041083,McLaren Vale,Moderate,Low,shap_ier_score,-0.0765072268389534,IER (Econ Resources),0.0765072268389534,3,4
403041084,Morphett Vale - East,Moderate,Low,shap_ier_score,-0.005970769495449,IER (Econ Resources),0.005970769495449,3,4
403041085,Morphett Vale - West,Moderate,Low,shap_ier_score,-0.0097262189409673,IER (Econ Resources),0.0097262189409673,3,4
403041086,Reynella,Moderate,Low,shap_ier_score,-0.0008902847535802,IER (Econ Resources),0.0008902847535802,3,4
403041088,Willunga,Low,Low,shap_ier_score,-0.0723330694414521,IER (Econ Resources),0.0723330694414521,4,4
403041089,Woodcroft,Moderate,Low,shap_ier_score,-0.0906274112203921,IER (Econ Resources),0.0906274112203921,3,4
403041177,Seaford - Seaford Meadows,Moderate,Low,shap_ier_score,-0.0427098766771608,IER (Econ Resources),0.0427098766771608,3,4
403041178,Seaford Rise - Moana,Moderate,Low,shap_ier_score,-0.113836526772888,IER (Econ Resources),0.113836526772888,3,4
