price_increase_pct,scenario_label,SA2_CODE21,SA2_NAME21,SA3_NAME21,SA4_NAME21,provider_type,is_metro,burden_tier_abs,burden_tier_rel,median_hhd_inc_annual_adj,sim_annual_bill,sim_burden_ratio,sim_tier_abs,tier_shift,sim_burden_pct,tier_shifted,sim_tier_order
5.0,+5%,407021173,Mount Gambier - East,Limestone Coast,South Australia - South East,SA Water,False,Low,Moderate,80088.0,1367.46,0.017074,Low,0.0,1.7074,0,4
5.0,+5%,407021174,Mount Gambier - West,Limestone Coast,South Australia - South East,SA Water,False,Low,High,71889.0,1367.46,0.019022,Low,0.0,1.9022,0,4
5.0,+5%,407031159,Barmera,Murray and Mallee,South Australia - South East,SA Water,False,Low,High,73968.0,1367.46,0.018487,Low,0.0,1.8487,0,4
5.0,+5%,407031160,Berri,Murray and Mallee,South Australia - South East,SA Water,False,Moderate,Critical,61729.0,1367.46,0.022153,Moderate,0.0,2.2153,0,3
5.0,+5%,407031161,Karoonda - Lameroo,Murray and Mallee,South Australia - South East,SA Water,False,Low,High,70641.0,1367.46,0.019358,Low,0.0,1.9358,0,4
5.0,+5%,407031162,Loxton,Murray and Mallee,South Australia - South East,SA Water,False,Low,High,71770.0,1367.46,0.019053,Low,0.0,1.9053,0,4
5.0,+5%,407031163,Loxton Surrounds,Murray and Mallee,South Australia - South East,SA Water,False,Low,Moderate,77236.0,1367.46,0.017705,Low,0.0,1.7705,0,4
5.0,+5%,407031164,Mannum,Murray and Mallee,South Australia - South East,SA Water,False,Moderate,Critical,53530.0,1367.46,0.025546,Moderate,0.0,2.5546,0,3
5.0,+5%,407031165,Murray Bridge,Murray and Mallee,South Australia - South East,SA Water,False,Moderate,High,63987.0,1367.46,0.021371,Moderate,0.0,2.1371,0,3
5.0,+5%,407031166,Murray Bridge Surrounds,Murray and Mallee,South Australia - South East,SA Water,False,Low,Moderate,76879.0,1367.46,0.017787,Low,0.0,1.7787,0,4
5.0,+5%,407031167,Renmark,Murray and Mallee,South Australia - South East,SA Water,False,Moderate,Critical,60422.0,1367.46,0.022632,Moderate,0.0,2.2632,0,3
5.0,+5%,407031168,Renmark Surrounds,Murray and Mallee,South Australia - South East,SA Water,False,Low,Moderate,86682.0,1367.46,0.015776,Low,0.0,1.5776,0,4
5.0,+5%,407031169,The Coorong,Murray and Mallee,South Australia - South East,SA Water,False,Moderate,High,64462.0,1367.46,0.021213,Moderate,0.0,2.1213,0,3
5.0,+5%,407031170,Waikerie,Murray and Mallee,South Australia - South East,SA Water,False,Moderate,Critical,61016.0,1367.46,0.022411,Moderate,0.0,2.2411,0,3
5.0,+5%,497979799,Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),SA Water,False,Unknown,Unknown,,1367.46,,Unknown,,,0,5
5.0,+5%,499999499,No usual address (SA),No usual address (SA),No usual address (SA),SA Water,False,Unknown,Unknown,,1367.46,,Unknown,,,0,5
10.0,+10%,401011001,Adelaide,Adelaide City,Adelaide - Central and Hills,SA Water,True,Low,Moderate,81098.0,1207.49,0.014889,Low,0.0,1.4889,0,4
10.0,+10%,401011002,North Adelaide,Adelaide City,Adelaide - Central and Hills,SA Water,True,Low,Low,110923.0,1207.49,0.010886,Low,0.0,1.0886,0,4
10.0,+10%,401021003,Adelaide Hills,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Low,113180.0,1207.49,0.010669,Low,0.0,1.0669,0,4
10.0,+10%,401021004,Aldgate - Stirling,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Low,136470.0,1207.49,0.008848,Low,0.0,0.8848,0,4
10.0,+10%,401021005,Hahndorf - Echunga,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Low,114428.0,1207.49,0.010552,Low,0.0,1.0552,0,4
10.0,+10%,401021006,Lobethal - Woodside,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Moderate,100466.0,1207.49,0.012019,Low,0.0,1.2019,0,4
10.0,+10%,401021007,Mount Barker,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Moderate,100882.0,1207.49,0.011969,Low,0.0,1.1969,0,4
10.0,+10%,401021008,Mount Barker Surrounds,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Low,105991.0,1207.49,0.011392,Low,0.0,1.1392,0,4
10.0,+10%,401021009,Nairne,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Low,105516.0,1207.49,0.011444,Low,0.0,1.1444,0,4
10.0,+10%,401021010,Uraidla - Summertown,Adelaide Hills,Adelaide - Central and Hills,SA Water,True,Low,Low,129578.0,1207.49,0.009319,Low,0.0,0.9319,0,4
10.0,+10%,401031011,Burnside - Wattle Park,Burnside,Adelaide - Central and Hills,SA Water,True,Low,Low,123934.0,1207.49,0.009743,Low,0.0,0.9743,0,4
10.0,+10%,401031012,Beaumont - Glen Osmond,Burnside,Adelaide - Central and Hills,SA Water,True,Low,Low,138193.0,1207.49,0.008738,Low,0.0,0.8738,0,4
10.0,+10%,401031013,Toorak Gardens,Burnside,Adelaide - Central and Hills,SA Water,True,Low,Low,114606.0,1207.49,0.010536,Low,0.0,1.0536,0,4
10.0,+10%,401041014,Athelstone,Campbelltown (SA),Adelaide - Central and Hills,SA Water,True,Low,Low,115319.0,1207.49,0.010471,Low,0.0,1.0471,0,4
10.0,+10%,401041015,Paradise - Newton,Campbelltown (SA),Adelaide - Central and Hills,SA Water,True,Low,Moderate,84781.0,1207.49,0.014242,Low,0.0,1.4242,0,4
10.0,+10%,401041016,Rostrevor - Magill,Campbelltown (SA),Adelaide - Central and Hills,SA Water,True,Low,Moderate,97674.0,1207.49,0.012362,Low,0.0,1.2362,0,4
10.0,+10%,401051017,Norwood (SA),Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,True,Low,Moderate,98208.0,1207.49,0.012295,Low,0.0,1.2295,0,4
10.0,+10%,401051018,Payneham - Felixstow,Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,True,Low,Moderate,87692.0,1207.49,0.01377,Low,0.0,1.377,0,4
10.0,+10%,401051019,St Peters - Marden,Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,True,Low,Low,111636.0,1207.49,0.010816,Low,0.0,1.0816,0,4
10.0,+10%,401061020,Nailsworth - Broadview,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,True,Low,Low,116864.0,1207.49,0.010332,Low,0.0,1.0332,0,4
10.0,+10%,401061021,Prospect,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,True,Low,Low,119953.0,1207.49,0.010066,Low,0.0,1.0066,0,4
10.0,+10%,401061022,Walkerville,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,True,Low,Low,121914.0,1207.49,0.009904,Low,0.0,0.9904,0,4
10.0,+10%,401071023,Goodwood - Millswood,Unley,Adelaide - Central and Hills,SA Water,True,Low,Low,118884.0,1207.49,0.010157,Low,0.0,1.0157,0,4
10.0,+10%,401071024,Unley - Parkside,Unley,Adelaide - Central and Hills,SA Water,True,Low,Low,118706.0,1207.49,0.010172,Low,0.0,1.0172,0,4
10.0,+10%,402011025,Gawler - North,Gawler - Two Wells,Adelaide - North,SA Water,True,Low,Low,105160.0,1207.49,0.011482,Low,0.0,1.1482,0,4
10.0,+10%,402011026,Gawler - South,Gawler - Two Wells,Adelaide - North,SA Water,True,Low,Moderate,79375.0,1207.49,0.015212,Low,0.0,1.5212,0,4
10.0,+10%,402011027,Lewiston - Two Wells,Gawler - Two Wells,Adelaide - North,SA Water,True,Low,Low,113358.0,1207.49,0.010652,Low,0.0,1.0652,0,4
10.0,+10%,402021028,Craigmore - Blakeview,Playford,Adelaide - North,SA Water,True,Low,Moderate,95060.0,1207.49,0.012702,Low,0.0,1.2702,0,4
10.0,+10%,402021029,Davoren Park,Playford,Adelaide - North,SA Water,True,Low,Moderate,68978.0,1207.49,0.017505,Low,0.0,1.7505,0,4
10.0,+10%,402021030,Elizabeth,Playford,Adelaide - North,SA Water,True,Moderate,Critical,49134.0,1207.49,0.024575,Moderate,0.0,2.4575,0,3
10.0,+10%,402021031,Elizabeth East,Playford,Adelaide - North,SA Water,True,Low,Moderate,70582.0,1207.49,0.017108,Low,0.0,1.7108,0,4
10.0,+10%,402021032,Munno Para West - Angle Vale,Playford,Adelaide - North,SA Water,True,Low,Moderate,98208.0,1207.49,0.012295,Low,0.0,1.2295,0,4
10.0,+10%,402021033,One Tree Hill,Playford,Adelaide - North,SA Water,True,Low,Low,135282.0,1207.49,0.008926,Low,0.0,0.8926,0,4
10.0,+10%,402021034,Smithfield - Elizabeth North,Playford,Adelaide - North,SA Water,True,Moderate,High,55788.0,1207.49,0.021644,Moderate,0.0,2.1644,0,3
10.0,+10%,402021035,Virginia - Waterloo Corner,Playford,Adelaide - North,SA Water,True,Low,Moderate,82405.0,1207.49,0.014653,Low,0.0,1.4653,0,4
10.0,+10%,402031036,Enfield - Blair Athol,Port Adelaide - East,Adelaide - North,SA Water,True,Low,Moderate,84841.0,1207.49,0.014232,Low,0.0,1.4232,0,4
10.0,+10%,402031038,Windsor Gardens,Port Adelaide - East,Adelaide - North,SA Water,True,Low,Moderate,94762.0,1207.49,0.012742,Low,0.0,1.2742,0,4
10.0,+10%,402031175,Northgate - Northfield,Port Adelaide - East,Adelaide - North,SA Water,True,Low,Low,104506.0,1207.49,0.011554,Low,0.0,1.1554,0,4
10.0,+10%,402031176,Valley View - Gilles Plains,Port Adelaide - East,Adelaide - North,SA Water,True,Low,Moderate,87277.0,1207.49,0.013835,Low,0.0,1.3835,0,4
10.0,+10%,402041039,Dry Creek - North,Salisbury,Adelaide - North,SA Water,True,Unknown,Unknown,,1207.49,,Unknown,,,0,5
10.0,+10%,402041040,Ingle Farm,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,79850.0,1207.49,0.015122,Low,0.0,1.5122,0,4
10.0,+10%,402041041,Para Hills,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,85791.0,1207.49,0.014075,Low,0.0,1.4075,0,4
10.0,+10%,402041042,Parafield,Salisbury,Adelaide - North,SA Water,True,Unknown,Unknown,,1207.49,,Unknown,,,0,5
10.0,+10%,402041043,Parafield Gardens,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,82226.0,1207.49,0.014685,Low,0.0,1.4685,0,4
10.0,+10%,402041044,Paralowie,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,86623.0,1207.49,0.01394,Low,0.0,1.394,0,4
10.0,+10%,402041046,Salisbury,Salisbury,Adelaide - North,SA Water,True,Low,High,63630.0,1207.49,0.018977,Low,0.0,1.8977,0,4
10.0,+10%,402041047,Salisbury East,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,79553.0,1207.49,0.015178,Low,0.0,1.5178,0,4
10.0,+10%,402041048,Salisbury North,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,74562.0,1207.49,0.016194,Low,0.0,1.6194,0,4
10.0,+10%,402041171,Mawson Lakes - Globe Derby Park,Salisbury,Adelaide - North,SA Water,True,Low,Low,113656.0,1207.49,0.010624,Low,0.0,1.0624,0,4
10.0,+10%,402041172,Pooraka - Cavan,Salisbury,Adelaide - North,SA Water,True,Low,Moderate,75038.0,1207.49,0.016092,Low,0.0,1.6092,0,4
10.0,+10%,402051049,Golden Grove,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Moderate,99456.0,1207.49,0.012141,Low,0.0,1.2141,0,4
10.0,+10%,402051050,Greenwith,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Low,115081.0,1207.49,0.010493,Low,0.0,1.0493,0,4
10.0,+10%,402051051,Highbury - Dernancourt,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Low,114071.0,1207.49,0.010585,Low,0.0,1.0585,0,4
10.0,+10%,402051052,Hope Valley - Modbury,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Moderate,78068.0,1207.49,0.015467,Low,0.0,1.5467,0,4
10.0,+10%,402051053,Modbury Heights,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Moderate,98446.0,1207.49,0.012266,Low,0.0,1.2266,0,4
10.0,+10%,402051054,Redwood Park,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Low,108011.0,1207.49,0.011179,Low,0.0,1.1179,0,4
10.0,+10%,402051055,St Agnes - Ridgehaven,Tea Tree Gully,Adelaide - North,SA Water,True,Low,Moderate,88643.0,1207.49,0.013622,Low,0.0,1.3622,0,4
10.0,+10%,403011056,Brighton (SA),Holdfast Bay,Adelaide - South,SA Water,True,Low,Moderate,99397.0,1207.49,0.012148,Low,0.0,1.2148,0,4
10.0,+10%,403011057,Glenelg (SA),Holdfast Bay,Adelaide - South,SA Water,True,Low,Moderate,92802.0,1207.49,0.013011,Low,0.0,1.3011,0,4
10.0,+10%,403021058,Edwardstown,Marion,Adelaide - South,SA Water,True,Low,Moderate,86267.0,1207.49,0.013997,Low,0.0,1.3997,0,4
10.0,+10%,403021059,Hallett Cove,Marion,Adelaide - South,SA Water,True,Low,Low,111457.0,1207.49,0.010834,Low,0.0,1.0834,0,4
10.0,+10%,403021060,Marino - Seaview Downs,Marion,Adelaide - South,SA Water,True,Low,Low,108190.0,1207.49,0.011161,Low,0.0,1.1161,0,4
10.0,+10%,403021061,Mitchell Park,Marion,Adelaide - South,SA Water,True,Low,Moderate,77652.0,1207.49,0.01555,Low,0.0,1.555,0,4
10.0,+10%,403021062,Morphettville,Marion,Adelaide - South,SA Water,True,Low,Moderate,92327.0,1207.49,0.013078,Low,0.0,1.3078,0,4
10.0,+10%,403021063,Sheidow Park - Trott Park,Marion,Adelaide - South,SA Water,True,Low,Low,114190.0,1207.49,0.010574,Low,0.0,1.0574,0,4
10.0,+10%,403021064,Warradale,Marion,Adelaide - South,SA Water,True,Low,Moderate,84425.0,1207.49,0.014303,Low,0.0,1.4303,0,4
10.0,+10%,403031065,Belair,Mitcham,Adelaide - South,SA Water,True,Low,Low,135044.0,1207.49,0.008941,Low,0.0,0.8941,0,4
10.0,+10%,403031066,Bellevue Heights,Mitcham,Adelaide - South,SA Water,True,Low,Low,104803.0,1207.49,0.011522,Low,0.0,1.1522,0,4
10.0,+10%,403031067,Blackwood,Mitcham,Adelaide - South,SA Water,True,Low,Low,125597.0,1207.49,0.009614,Low,0.0,0.9614,0,4
10.0,+10%,403031068,Colonel Light Gardens,Mitcham,Adelaide - South,SA Water,True,Low,Low,119181.0,1207.49,0.010132,Low,0.0,1.0132,0,4
10.0,+10%,403031069,Mitcham (SA),Mitcham,Adelaide - South,SA Water,True,Low,Low,130885.0,1207.49,0.009226,Low,0.0,0.9226,0,4
10.0,+10%,403031070,Panorama,Mitcham,Adelaide - South,SA Water,True,Low,Moderate,90188.0,1207.49,0.013389,Low,0.0,1.3389,0,4
10.0,+10%,403041071,Aberfoyle Park,Onkaparinga,Adelaide - South,SA Water,True,Low,Low,107358.0,1207.49,0.011247,Low,0.0,1.1247,0,4
10.0,+10%,403041072,Aldinga,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,78246.0,1207.49,0.015432,Low,0.0,1.5432,0,4
10.0,+10%,403041073,Christie Downs,Onkaparinga,Adelaide - South,SA Water,True,Low,High,59115.0,1207.49,0.020426,Moderate,1.0,2.0426,1,3
10.0,+10%,403041074,Christies Beach,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,72483.0,1207.49,0.016659,Low,0.0,1.6659,0,4
10.0,+10%,403041075,Clarendon,Onkaparinga,Adelaide - South,SA Water,True,Low,Low,120013.0,1207.49,0.010061,Low,0.0,1.0061,0,4
10.0,+10%,403041076,Coromandel Valley,Onkaparinga,Adelaide - South,SA Water,True,Low,Low,132667.0,1207.49,0.009102,Low,0.0,0.9102,0,4
10.0,+10%,403041077,Flagstaff Hill,Onkaparinga,Adelaide - South,SA Water,True,Low,Low,121498.0,1207.49,0.009938,Low,0.0,0.9938,0,4
10.0,+10%,403041078,Hackham - Onkaparinga Hills,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,80504.0,1207.49,0.014999,Low,0.0,1.4999,0,4
10.0,+10%,403041079,Hackham West - Huntfield Heights,Onkaparinga,Adelaide - South,SA Water,True,Low,High,64165.0,1207.49,0.018819,Low,0.0,1.8819,0,4
10.0,+10%,403041080,Happy Valley,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,93158.0,1207.49,0.012962,Low,0.0,1.2962,0,4
10.0,+10%,403041081,Happy Valley Reservoir,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,81692.0,1207.49,0.014781,Low,0.0,1.4781,0,4
10.0,+10%,403041082,Lonsdale,Onkaparinga,Adelaide - South,SA Water,True,Moderate,Critical,43074.0,1207.49,0.028033,Moderate,0.0,2.8033,0,3
10.0,+10%,403041083,McLaren Vale,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,97317.0,1207.49,0.012408,Low,0.0,1.2408,0,4
10.0,+10%,403041084,Morphett Vale - East,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,72958.0,1207.49,0.01655,Low,0.0,1.655,0,4
10.0,+10%,403041085,Morphett Vale - West,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,69096.0,1207.49,0.017476,Low,0.0,1.7476,0,4
10.0,+10%,403041086,Reynella,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,79256.0,1207.49,0.015235,Low,0.0,1.5235,0,4
10.0,+10%,403041088,Willunga,Onkaparinga,Adelaide - South,SA Water,True,Low,Low,104268.0,1207.49,0.011581,Low,0.0,1.1581,0,4
10.0,+10%,403041089,Woodcroft,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,99337.0,1207.49,0.012155,Low,0.0,1.2155,0,4
10.0,+10%,403041177,Seaford - Seaford Meadows,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,87098.0,1207.49,0.013864,Low,0.0,1.3864,0,4
10.0,+10%,403041178,Seaford Rise - Moana,Onkaparinga,Adelaide - South,SA Water,True,Low,Moderate,90366.0,1207.49,0.013362,Low,0.0,1.3362,0,4
10.0,+10%,404011090,Beverley,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,100704.0,1207.49,0.01199,Low,0.0,1.199,0,4
10.0,+10%,404011091,Flinders Park,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,92861.0,1207.49,0.013003,Low,0.0,1.3003,0,4
10.0,+10%,404011092,Henley Beach,Charles Sturt,Adelaide - West,SA Water,True,Low,Low,106110.0,1207.49,0.01138,Low,0.0,1.138,0,4
10.0,+10%,404011093,Hindmarsh - Brompton,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,96901.0,1207.49,0.012461,Low,0.0,1.2461,0,4
10.0,+10%,404011094,Royal Park - Hendon - Albert Park,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,84781.0,1207.49,0.014242,Low,0.0,1.4242,0,4
10.0,+10%,404011095,Seaton - Grange,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,84662.0,1207.49,0.014262,Low,0.0,1.4262,0,4
10.0,+10%,404011096,West Lakes,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,89475.0,1207.49,0.013495,Low,0.0,1.3495,0,4
10.0,+10%,404011097,Woodville - Cheltenham,Charles Sturt,Adelaide - West,SA Water,True,Low,Moderate,88584.0,1207.49,0.013631,Low,0.0,1.3631,0,4
10.0,+10%,404021098,Dry Creek - South,Port Adelaide - West,Adelaide - West,SA Water,True,Unknown,Unknown,,1207.49,,Unknown,,,0,5
10.0,+10%,404021099,Largs Bay - Semaphore,Port Adelaide - West,Adelaide - West,SA Water,True,Low,Moderate,94109.0,1207.49,0.012831,Low,0.0,1.2831,0,4
10.0,+10%,404021100,North Haven,Port Adelaide - West,Adelaide - West,SA Water,True,Low,Moderate,84009.0,1207.49,0.014373,Low,0.0,1.4373,0,4
10.0,+10%,404021101,Port Adelaide,Port Adelaide - West,Adelaide - West,SA Water,True,Low,Moderate,74087.0,1207.49,0.016298,Low,0.0,1.6298,0,4
10.0,+10%,404021102,The Parks,Port Adelaide - West,Adelaide - West,SA Water,True,Low,Moderate,77058.0,1207.49,0.01567,Low,0.0,1.567,0,4
10.0,+10%,404021103,Torrens Island,Port Adelaide - West,Adelaide - West,SA Water,True,Moderate,Critical,44500.0,1207.49,0.027135,Moderate,0.0,2.7135,0,3
10.0,+10%,404031104,Adelaide Airport,West Torrens,Adelaide - West,SA Water,True,Unknown,Unknown,,1207.49,,Unknown,,,0,5
10.0,+10%,404031105,Fulham,West Torrens,Adelaide - West,SA Water,True,Low,Low,104150.0,1207.49,0.011594,Low,0.0,1.1594,0,4
10.0,+10%,404031106,Lockleys,West Torrens,Adelaide - West,SA Water,True,Low,Moderate,97139.0,1207.49,0.012431,Low,0.0,1.2431,0,4
10.0,+10%,404031107,Plympton,West Torrens,Adelaide - West,SA Water,True,Low,Moderate,92148.0,1207.49,0.013104,Low,0.0,1.3104,0,4
10.0,+10%,404031108,Richmond (SA),West Torrens,Adelaide - West,SA Water,True,Low,Moderate,92386.0,1207.49,0.01307,Low,0.0,1.307,0,4
10.0,+10%,404031109,West Beach,West Torrens,Adelaide - West,SA Water,True,Low,Low,103734.0,1207.49,0.01164,Low,0.0,1.164,0,4
10.0,+10%,405011110,Barossa - Angaston,Barossa,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,85613.0,1391.09,0.016249,Low,0.0,1.6249,0,4
10.0,+10%,405011111,Light,Barossa,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,91732.0,1391.09,0.015165,Low,0.0,1.5165,0,4
10.0,+10%,405011112,Lyndoch,Barossa,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,108546.0,1391.09,0.012816,Low,0.0,1.2816,0,4
10.0,+10%,405011113,Mallala,Barossa,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,81335.0,1391.09,0.017103,Low,0.0,1.7103,0,4
10.0,+10%,405011114,Nuriootpa,Barossa,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,78781.0,1391.09,0.017658,Low,0.0,1.7658,0,4
10.0,+10%,405011115,Tanunda,Barossa,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,85910.0,1391.09,0.016192,Low,0.0,1.6192,0,4
10.0,+10%,405021116,Clare,Lower North,Barossa - Yorke - Mid North,SA Water,False,Low,Moderate,81276.0,1391.09,0.017116,Low,0.0,1.7116,0,4
10.0,+10%,405021117,Gilbert Valley,Lower North,Barossa - Yorke - Mid North,SA Water,False,Low,High,74681.0,1391.09,0.018627,Low,0.0,1.8627,0,4
10.0,+10%,405021118,Goyder,Lower North,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,54481.0,1391.09,0.025533,Moderate,0.0,2.5533,0,3
10.0,+10%,405021119,Wakefield - Barunga West,Lower North,Barossa - Yorke - Mid North,SA Water,False,Moderate,High,64878.0,1391.09,0.021442,Moderate,0.0,2.1442,0,3
10.0,+10%,405031120,Jamestown,Mid North,Barossa - Yorke - Mid North,SA Water,False,Low,High,68027.0,1391.09,0.020449,Moderate,1.0,2.0449,1,3
10.0,+10%,405031121,Peterborough - Mount Remarkable,Mid North,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,55313.0,1391.09,0.025149,Moderate,0.0,2.5149,0,3
10.0,+10%,405031122,Port Pirie,Mid North,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,62026.0,1391.09,0.022428,Moderate,0.0,2.2428,0,3
10.0,+10%,405031123,Port Pirie Surrounds,Mid North,Barossa - Yorke - Mid North,SA Water,False,Low,High,68027.0,1391.09,0.020449,Moderate,1.0,2.0449,1,3
10.0,+10%,405041124,Kadina,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,False,Low,High,68621.0,1391.09,0.020272,Moderate,1.0,2.0272,1,3
10.0,+10%,405041125,Moonta,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,57333.0,1391.09,0.024263,Moderate,0.0,2.4263,0,3
10.0,+10%,405041126,Wallaroo,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,54422.0,1391.09,0.025561,Moderate,0.0,2.5561,0,3
10.0,+10%,405041127,Yorke Peninsula - North,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,59590.0,1391.09,0.023344,Moderate,0.0,2.3344,0,3
10.0,+10%,405041128,Yorke Peninsula - South,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,False,Moderate,Critical,52936.0,1391.09,0.026279,Moderate,0.0,2.6279,0,3
10.0,+10%,406011129,Ceduna,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,Moderate,83534.0,1391.09,0.016653,Low,0.0,1.6653,0,4
10.0,+10%,406011130,Eyre Peninsula,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,Moderate,77711.0,1391.09,0.017901,Low,0.0,1.7901,0,4
10.0,+10%,406011131,Kimba - Cleve - Franklin Harbour,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,High,69869.0,1391.09,0.01991,Low,0.0,1.991,0,4
10.0,+10%,406011132,Le Hunte - Elliston,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,High,73374.0,1391.09,0.018959,Low,0.0,1.8959,0,4
10.0,+10%,406011133,Port Lincoln,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,Moderate,77295.0,1391.09,0.017997,Low,0.0,1.7997,0,4
10.0,+10%,406011134,West Coast (SA),Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,High,68205.0,1391.09,0.020396,Moderate,1.0,2.0396,1,3
10.0,+10%,406011135,Western,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,Moderate,77949.0,1391.09,0.017846,Low,0.0,1.7846,0,4
10.0,+10%,406011136,Whyalla,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Low,High,70582.0,1391.09,0.019709,Low,0.0,1.9709,0,4
10.0,+10%,406011137,Whyalla - North,Eyre Peninsula and South West,South Australia - Outback,SA Water,False,Unknown,Unknown,,1391.09,,Unknown,,,0,5
10.0,+10%,406021138,APY Lands,Outback - North and East,South Australia - Outback,SA Water,False,Low,High,75216.0,1391.09,0.018495,Low,0.0,1.8495,0,4
10.0,+10%,406021139,Coober Pedy,Outback - North and East,South Australia - Outback,Council,False,Unknown,Unknown,45391.0,,,Unknown,,,0,5
10.0,+10%,406021140,Quorn - Lake Gilles,Outback - North and East,South Australia - Outback,SA Water,False,Moderate,High,62205.0,1391.09,0.022363,Moderate,0.0,2.2363,0,3
10.0,+10%,406021141,Outback,Outback - North and East,South Australia - Outback,SA Water,False,Low,High,72126.0,1391.09,0.019287,Low,0.0,1.9287,0,4
10.0,+10%,406021142,Port Augusta,Outback - North and East,South Australia - Outback,SA Water,False,Low,Moderate,75869.0,1391.09,0.018335,Low,0.0,1.8335,0,4
10.0,+10%,406021143,Roxby Downs,Outback - North and East,South Australia - Outback,SA Water,False,Low,Low,186554.0,1391.09,0.007457,Low,0.0,0.7457,0,4
10.0,+10%,407011144,Goolwa - Port Elliot,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,False,Moderate,Critical,57630.0,1391.09,0.024138,Moderate,0.0,2.4138,0,3
10.0,+10%,407011145,Kangaroo Island,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,False,Moderate,High,67017.0,1391.09,0.020757,Moderate,0.0,2.0757,0,3
10.0,+10%,407011146,Strathalbyn,Fleurieu - Kangaroo Island,South Australia - South East,SA Water,False,Low,Moderate,75869.0,1391.09,0.018335,Low,0.0,1.8335,0,4
